U[V] ; I[A] ; j[mA/cm^2] ; P[mW/cm^2]
1.2 ; 0.0018903 ; 23.628575 ; 28.35429
1.1766667 ; 0.0012539 ; 15.67395 ; 18.4430145
1.1533333 ; 0.0010467 ; 13.08385 ; 15.0900403
1.13 ; 0.0008661 ; 10.8263738 ; 12.2338023
1.1066667 ; 0.0006994 ; 8.7422712 ; 9.6747802
1.0833333 ; 0.0005453 ; 6.8157825 ; 7.3837644
1.06 ; 0.0004024 ; 5.0304813 ; 5.3323101
1.0366667 ; 0.0002701 ; 3.3757387 ; 3.4995158
1.0133333 ; 0.000145 ; 1.813085 ; 1.8372595
0.99 ; 2.33e-05 ; 0.291416 ; 0.2885018
0.9666667 ; -8.91e-05 ; -1.1133109 ; -1.0762005
0.9433333 ; -0.000199 ; -2.4879475 ; -2.3469638
0.92 ; -0.0003066 ; -3.8318837 ; -3.525333
0.8966667 ; -0.0004133 ; -5.1658837 ; -4.6320758
0.8733333 ; -0.000514 ; -6.4245775 ; -5.6107977
0.85 ; -0.0006121 ; -7.6515063 ; -6.5037803
0.8266667 ; -0.0007076 ; -8.8455712 ; -7.3123389
0.8033333 ; -0.0007953 ; -9.94102 ; -7.9859527
0.78 ; -0.0008814 ; -11.0170462 ; -8.5932961
0.7566667 ; -0.0009623 ; -12.0292488 ; -9.1021316
0.7333333 ; -0.0010261 ; -12.82685 ; -9.4063567
0.71 ; -0.0010962 ; -13.7028375 ; -9.7290146
0.6866667 ; -0.0011578 ; -14.4728125 ; -9.9379979
0.6633333 ; -0.0012018 ; -15.0221375 ; -9.9646845
0.64 ; -0.0012459 ; -15.574325 ; -9.967568
0.6166667 ; -0.0012811 ; -16.013925 ; -9.8752537
0.5933333 ; -0.0013137 ; -16.4211125 ; -9.7431934
0.57 ; -0.0013378 ; -16.722075 ; -9.5315827
0.5466667 ; -0.0013509 ; -16.88565 ; -9.230822
0.5233333 ; -0.0013798 ; -17.2475375 ; -9.0262113
0.5 ; -0.0013904 ; -17.3806 ; -8.6903
0.4766667 ; -0.0014067 ; -17.5833 ; -8.381373
0.4533333 ; -0.0014159 ; -17.6986875 ; -8.023405
0.43 ; -0.001426 ; -17.8245125 ; -7.6645404
0.4066667 ; -0.0014409 ; -18.0118 ; -7.3247987
0.3833333 ; -0.0014475 ; -18.09345 ; -6.9358225
0.36 ; -0.0014539 ; -18.1735875 ; -6.5424915
0.3366667 ; -0.0014608 ; -18.26 ; -6.1475333
0.3133333 ; -0.0014724 ; -18.404475 ; -5.7667355
0.29 ; -0.0014753 ; -18.44145 ; -5.3480205
0.2666667 ; -0.0014782 ; -18.4774375 ; -4.9273167
0.2433333 ; -0.0014838 ; -18.54785 ; -4.5133102
0.22 ; -0.0014965 ; -18.7068125 ; -4.1154987
0.1966667 ; -0.001499 ; -18.737025 ; -3.6849482
0.1733333 ; -0.0015015 ; -18.768125 ; -3.2531417
0.15 ; -0.0015095 ; -18.8682375 ; -2.8302356
0.1266667 ; -0.0015131 ; -18.913325 ; -2.3956878
0.1033333 ; -0.0015093 ; -18.8666 ; -1.9495487
0.08 ; -0.0015254 ; -19.06745 ; -1.525396
0.0566667 ; -0.0015226 ; -19.032725 ; -1.0785211
0.0333333 ; -0.0015248 ; -19.0596875 ; -0.6353229
0.01 ; -0.0015299 ; -19.1237875 ; -0.1912379
-0.0133333 ; -0.001533 ; -19.162775 ; 0.2555037
-0.0366667 ; -0.0015323 ; -19.1533375 ; 0.702289
-0.06 ; -0.0015367 ; -19.2091125 ; 1.1525468
-0.0833333 ; -0.0015394 ; -19.2420875 ; 1.6035073
-0.1066667 ; -0.001541 ; -19.26225 ; 2.05464
-0.13 ; -0.0015459 ; -19.323825 ; 2.5120973
-0.1533333 ; -0.0015472 ; -19.3401875 ; 2.9654954
-0.1766667 ; -0.0015481 ; -19.3506875 ; 3.4186215
-0.2 ; -0.0015571 ; -19.4641375 ; 3.8928275
